"start";"end";"SurveyDate";"Distance";"Stream";"Type";"Quantity";"Species";"ReddStatus";"CarcassLocation";"Predation";"AdiposeFin";"Length_in";"Width_in";"Spawned";"CarcassAge";"Sex";"LifeStage";"Notes";"Location";"Location_latitude";"Location_longitude";"Location_altitude";"Location_precision";"Initials";"id";"uuid";"submission_time";"validation_status";"notes";"status";"submitted_by";"_version__";"tags";"index"
"2023-11-21T09:32:17.546-08:00";"2023-11-21T09:32:49.889-08:00";"2023-11-21";"30";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"";"";"";"";"";"Ph";"289486089";"f058fd10-0260-4224-b397-9dcd5afe8ca9";"2023-11-21T17:32:50";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"517"
"2023-11-21T09:32:49.912-08:00";"2023-11-21T09:33:30.219-08:00";"2023-11-21";"30";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289486328";"37bd8f45-c2bb-4d87-95cc-31a081c5c05a";"2023-11-21T17:33:30";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"518"
"2023-11-21T09:33:30.241-08:00";"2023-11-21T09:35:15.087-08:00";"2023-11-21";"40";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"";"";"";"";"";"Ph";"289486979";"0449b83b-464c-40da-98d1-73e3af244b5a";"2023-11-21T17:35:16";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"519"
"2023-11-21T09:35:15.123-08:00";"2023-11-21T09:35:52.917-08:00";"2023-11-21";"45";"Piper's Creek";"Live";"3";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289487226";"afe4c97e-c7fe-4788-87fa-b8b53792527d";"2023-11-21T17:35:53";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"520"
"2023-11-21T09:35:52.941-08:00";"2023-11-21T09:36:11.927-08:00";"2023-11-21";"45";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"";"";"";"";"";"Ph";"289487350";"9b5a0575-cf6f-4150-9e3f-8c8ed6971150";"2023-11-21T17:36:12";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"521"
"2023-11-21T09:29:25.571-08:00";"2023-11-21T09:37:19.839-08:00";"2023-11-21";"55";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.712379 -122.378962 9.503711700439453 35";"47.712379";"-122.378962";"9.503711700439453";"35";"ELC";"289487867";"4ecd238e-60a2-4c5b-88c1-992fac75d588";"2023-11-21T17:37:20";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"522"
"2023-11-21T09:36:11.949-08:00";"2023-11-21T09:38:58.126-08:00";"2023-11-21";"100";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"";"";"";"";"";"Ph";"289488389";"a22dcf4d-e0e7-48e3-a307-ff5efb069572";"2023-11-21T17:39:00";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"523"
"2023-11-21T09:38:58.161-08:00";"2023-11-21T09:39:20.878-08:00";"2023-11-21";"100";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289488590";"c7e0a574-a8d9-4f52-9637-8f71b287af36";"2023-11-21T17:39:21";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"524"
"2023-11-21T09:37:19.868-08:00";"2023-11-21T09:39:48.855-08:00";"2023-11-21";"70";"Piper's Creek";"Live";"3";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.712134 -122.379074 7.758515280242106 80.24823441069812";"47.712134";"-122.379074";"7.758515280242106";"80.24823441069812";"ELC";"289488751";"cb30ca1f-ad53-4061-9ddf-28ea1bfc4dd4";"2023-11-21T17:39:49";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"525"
"2023-11-21T08:53:27.181-08:00";"2023-11-21T09:41:30.341-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"";"";"Unknown";"Greater than 24 hours";"Male";"Adult";"Beach heavy predation";"47.701084 -122.391052 19.6274471282959 176";"47.701084";"-122.391052";"19.6274471282959";"176";"Kk";"289489325";"7fd14388-7019-4214-b235-89297bf02336";"2023-11-21T17:41:31";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"526"
"2023-11-21T09:39:20.900-08:00";"2023-11-21T09:41:34.576-08:00";"2023-11-21";"110";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"";"";"";"";"";"Ph";"289489357";"6c929e22-db2f-4024-9329-7472bff3030f";"2023-11-21T17:41:35";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"527"
"2023-11-21T09:41:34.608-08:00";"2023-11-21T09:43:30.470-08:00";"2023-11-21";"120";"Piper's Creek";"Live";"3";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289489935";"c5297152-816b-4b3e-a863-189ff40db2f7";"2023-11-21T17:43:31";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"528"
"2023-11-21T09:43:30.506-08:00";"2023-11-21T09:44:01.686-08:00";"2023-11-21";"130";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289490029";"d56706f8-3fc6-48b8-b22e-36cda3b811e4";"2023-11-21T17:44:02";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"529"
"2023-11-21T09:43:18.786-08:00";"2023-11-21T09:44:07.094-08:00";"2023-11-21";"120";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.71179 -122.378865 7.011420652270317 5.412528068440702";"47.71179";"-122.378865";"7.011420652270317";"5.412528068440702";"ELC";"289490056";"2268cf90-2d1f-41bc-9529-98f5275e2e76";"2023-11-21T17:44:07";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"530"
"2023-11-21T09:44:01.711-08:00";"2023-11-21T09:44:22.506-08:00";"2023-11-21";"150";"Piper's Creek";"Redd";"";"";"Inactive";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Ph";"289490147";"52417d7a-d67d-4da9-bd28-a8079fa269f0";"2023-11-21T17:44:23";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"531"
"2023-11-21T09:41:30.400-08:00";"2023-11-21T09:44:37.830-08:00";"2023-11-21";"0";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.711406 -122.38015 18.82072162628174 40.472111238353996";"47.711406";"-122.38015";"18.82072162628174";"40.472111238353996";"Kk";"289490186";"289dcc17-311c-40ae-8738-03a4dd160cf5";"2023-11-21T17:44:39";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"532"
"2023-11-21T09:44:07.120-08:00";"2023-11-21T09:44:43.354-08:00";"2023-11-21";"120";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.71179 -122.378865 7.011420652270317 5.412528068440702";"47.71179";"-122.378865";"7.011420652270317";"5.412528068440702";"ELC";"289490200";"87e84aa4-1cb0-4314-b0fa-2c6fd5128937";"2023-11-21T17:44:43";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"533"
"2023-11-21T09:44:22.532-08:00";"2023-11-21T09:45:22.632-08:00";"2023-11-21";"160";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289490333";"73f23518-a00b-4c25-91ec-b63da705fa78";"2023-11-21T17:45:24";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"534"
"2023-11-21T09:45:22.665-08:00";"2023-11-21T09:47:04.166-08:00";"2023-11-21";"160";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289490706";"de32725d-040e-43a7-b0ad-350e29c9863c";"2023-11-21T17:47:06";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"535"
"2023-11-21T09:47:04.200-08:00";"2023-11-21T09:47:23.772-08:00";"2023-11-21";"160";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"";"";"";"";"";"Ph";"289490768";"56ac4bdb-d78a-42b6-8aba-1000ee56b592";"2023-11-21T17:47:24";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"536"
"2023-11-21T09:47:23.794-08:00";"2023-11-21T09:47:59.660-08:00";"2023-11-21";"180";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289490975";"90fc19d6-72fa-4380-b06b-f6786703e7df";"2023-11-21T17:48:00";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"537"
"2023-11-21T09:44:43.378-08:00";"2023-11-21T09:46:38.560-08:00";"2023-11-21";"160";"Piper's Creek";"Live";"5";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711753 -122.378698 7.451006065122783 9.404010284156952";"47.711753";"-122.378698";"7.451006065122783";"9.404010284156952";"ELC";"289491040";"9504c600-f81a-4efc-97da-57fc1a7805ee";"2023-11-21T17:48:17";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"538"
"2023-11-21T09:47:59.681-08:00";"2023-11-21T09:48:33.620-08:00";"2023-11-21";"200";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"";"";"";"";"";"Ph";"289491099";"f9fef7ce-5684-40a0-a31c-a0fe14d293ec";"2023-11-21T17:48:34";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"539"
"2023-11-21T09:48:19.537-08:00";"2023-11-21T09:48:48.771-08:00";"2023-11-21";"200";"Piper's Creek";"Live";"3";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711705 -122.378615 7.425449642762565 33.49383587035563";"47.711705";"-122.378615";"7.425449642762565";"33.49383587035563";"ELC";"289491139";"4d395da2-e00c-4a3b-8184-8d49171335b5";"2023-11-21T17:48:49";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"540"
"2023-11-21T09:48:33.642-08:00";"2023-11-21T09:48:52.699-08:00";"2023-11-21";"200";"Piper's Creek";"Live";"3";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289491145";"6ed14753-29c5-4708-82ee-2c6a76983d92";"2023-11-21T17:48:53";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"541"
"2023-11-21T09:48:52.723-08:00";"2023-11-21T09:49:14.001-08:00";"2023-11-21";"190";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289491200";"8ffc9dbd-fd2e-4859-9185-41dfd0aeba18";"2023-11-21T17:49:14";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"542"
"2023-11-21T09:44:37.863-08:00";"2023-11-21T09:49:27.572-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"23.5";"5";"Spawned";"Greater than 24 hours";"Male";"Adult";"";"47.711718 -122.379969 3.9669747915409985 15.838153587350227";"47.711718";"-122.379969";"3.9669747915409985";"15.838153587350227";"Kk";"289491245";"a5b4b0fe-36e2-4a89-a581-833ee1ad850d";"2023-11-21T17:49:28";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"543"
"2023-11-21T09:49:14.026-08:00";"2023-11-21T09:50:25.219-08:00";"2023-11-21";"220";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289491393";"b1b59576-7d86-4c72-be76-eaa58f67dcd9";"2023-11-21T17:50:26";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"544"
"2023-11-21T09:50:25.243-08:00";"2023-11-21T09:50:47.212-08:00";"2023-11-21";"220";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289491465";"463abba4-c1ba-41f0-9520-729fe24207dd";"2023-11-21T17:50:47";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"545"
"2023-11-21T09:48:48.796-08:00";"2023-11-21T09:51:57.735-08:00";"2023-11-21";"210";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711741 -122.378687 7.218954558151344 35.74547415581405";"47.711741";"-122.378687";"7.218954558151344";"35.74547415581405";"ELC";"289491738";"a9ca4d48-abb7-4bba-be90-0404a72c8601";"2023-11-21T17:52:00";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"546"
"2023-11-18T14:06:18.301-08:00";"2023-11-21T09:52:11.012-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Eye loss only";"";"22";"4.5";"Partially spawned";"1-12 hours";"Male";"Adult";"";"47.711969 -122.379943 -16.69890118394872 9.225600242614746";"47.711969";"-122.379943";"-16.69890118394872";"9.225600242614746";"Eds";"289491812";"426cfb44-8e94-4c81-bb6c-036619024d08";"2023-11-21T17:52:11";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"547"
"2023-11-21T09:50:47.236-08:00";"2023-11-21T09:51:40.245-08:00";"2023-11-21";"245";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289491813";"5a75bad8-09d1-433b-89f3-b80f02bffc6d";"2023-11-21T17:52:11";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"548"
"2023-11-21T09:51:40.268-08:00";"2023-11-21T09:52:14.873-08:00";"2023-11-21";"250";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289491836";"836f7b55-b152-4350-9e6d-19cf0841155a";"2023-11-21T17:52:15";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"549"
"2023-11-21T09:51:57.756-08:00";"2023-11-21T09:52:26.297-08:00";"2023-11-21";"250";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711846 -122.378492 2.6172861653535833 85.4356288366134";"47.711846";"-122.378492";"2.6172861653535833";"85.4356288366134";"ELC";"289491917";"78719a89-26eb-455d-b818-4d98bc64706f";"2023-11-21T17:52:28";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"550"
"2023-11-21T09:49:27.606-08:00";"2023-11-21T09:53:16.415-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"22.5";"4.5";"Spawned";"Greater than 24 hours";"Male";"Adult";"";"47.71193 -122.379941 4.51100872744232 17.831855707043815";"47.71193";"-122.379941";"4.51100872744232";"17.831855707043815";"Kk";"289492169";"3f838a18-db5d-4e72-9b68-9371fd435ff1";"2023-11-21T17:53:17";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"551"
"2023-11-21T09:52:14.895-08:00";"2023-11-21T09:53:42.890-08:00";"2023-11-21";"260";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289492250";"ce4fce3c-332e-4498-9a54-09a2848ab4ac";"2023-11-21T17:53:43";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"552"
"2023-11-21T09:53:42.924-08:00";"2023-11-21T09:54:01.221-08:00";"2023-11-21";"260";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289492316";"c4c6d135-9115-4033-afa0-4fde13e3f842";"2023-11-21T17:54:02";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"553"
"2023-11-21T09:53:16.449-08:00";"2023-11-21T09:54:02.378-08:00";"2023-11-21";"0";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"Almost done";"47.71193 -122.380027 4.3310334715175 16.647855980903486";"47.71193";"-122.380027";"4.3310334715175";"16.647855980903486";"Kk";"289492319";"7538826f-090e-4e37-8c43-3edfb37fa667";"2023-11-21T17:54:02";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"554"
"2023-11-21T09:45:34.865-08:00";"2023-11-21T09:54:07.026-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Eye loss only";"";"25";"5.5";"Spawned";"Greater than 24 hours";"Male";"Adult";"Beach";"47.747252 -122.513196 20.211986541748047 9000";"47.747252";"-122.513196";"20.211986541748047";"9000";"BMc";"289492338";"a506fd4c-0429-46bc-9eea-fb256a8e0cbb";"2023-11-21T17:54:07";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"555"
"2023-11-21T09:52:26.335-08:00";"2023-11-21T09:54:42.172-08:00";"2023-11-21";"250";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"47.711664 -122.378548 8.648136825239419 67.84574922957283";"47.711664";"-122.378548";"8.648136825239419";"67.84574922957283";"ELC";"289492486";"5281b598-cb0b-4688-85e8-e400c213af9a";"2023-11-21T17:54:52";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"556"
"2023-11-21T09:54:01.245-08:00";"2023-11-21T09:54:54.121-08:00";"2023-11-21";"260";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289492498";"85cc6383-24f8-4283-b970-f3e71c014786";"2023-11-21T17:54:54";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"557"
"2023-11-21T09:52:11.086-08:00";"2023-11-21T09:55:00.470-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Unknown";"";"23";"4";"Spawned";"Greater than 24 hours";"Female";"Adult";"Beach";"47.711853 -122.37999 18.799999237060547 6.85699987411499";"47.711853";"-122.37999";"18.799999237060547";"6.85699987411499";"Eds";"289492515";"11aa981e-43f1-4e4a-912a-3bd80ad3a017";"2023-11-21T17:55:00";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"558"
"2023-11-21T09:54:02.400-08:00";"2023-11-21T09:58:06.362-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Eye loss only";"";"23.5";"6";"Unspawned";"1-12 hours";"Male";"Adult";"";"47.711974 -122.380032 4.618629671633244 34.509368229225664";"47.711974";"-122.380032";"4.618629671633244";"34.509368229225664";"Kk";"289493352";"b010d48f-6af6-429b-ae20-90bec4fcce9b";"2023-11-21T17:58:07";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"559"
"2023-11-21T09:55:00.542-08:00";"2023-11-21T09:58:42.268-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Unknown";"";"24";"4.5";"Spawned";"1-12 hours";"Male";"Adult";"Beach";"47.711986 -122.380044 16.180727430010975 10.994000434875488";"47.711986";"-122.380044";"16.180727430010975";"10.994000434875488";"Eds";"289493508";"b99673d2-a7be-4016-a37d-54519242f941";"2023-11-21T17:58:41";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"560"
"2023-11-21T09:54:07.038-08:00";"2023-11-21T10:01:01.127-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"21.5";"4";"Spawned";"12-24 hours";"Female";"Adult";"Beach";"47.711846 -122.380004 -2.7398414611816406 3.5355339059327373";"47.711846";"-122.380004";"-2.7398414611816406";"3.5355339059327373";"BMc";"289494202";"b2a0be23-4212-4b1d-8dce-b2dcb76d5765";"2023-11-21T18:01:01";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"561"
"2023-11-21T09:54:54.145-08:00";"2023-11-21T10:01:37.340-08:00";"2023-11-21";"400";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"";"";"";"";"";"Ph";"289494361";"6d79b39d-eacf-484c-9abc-b31ab300575f";"2023-11-21T18:01:42";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"562"
"2023-11-21T10:01:37.376-08:00";"2023-11-21T10:02:46.775-08:00";"2023-11-21";"420";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"";"";"";"";"";"Ph";"289494650";"17b8c3b9-9a92-4d45-8061-87925ce4ec50";"2023-11-21T18:02:51";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"563"
"2023-11-21T09:58:06.396-08:00";"2023-11-21T10:02:56.847-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"25.5";"5.5";"Spawned";"12-24 hours";"Male";"Adult";"";"47.711883 -122.380092 4.076604536363011 14.248736125542296";"47.711883";"-122.380092";"4.076604536363011";"14.248736125542296";"Kk";"289494673";"934a5fb9-bd2a-4413-a8b6-17c951a4db04";"2023-11-21T18:02:59";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"564"
"2023-11-21T09:58:42.327-08:00";"2023-11-21T10:03:05.568-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"22";"4";"Unspawned";"12-24 hours";"Male";"Adult";"Beach";"47.71199 -122.379683 18.799999237060547 10.588000297546387";"47.71199";"-122.379683";"18.799999237060547";"10.588000297546387";"Eds";"289494700";"441ed6f9-1270-4d7d-9ed1-c3c946912ba8";"2023-11-21T18:03:05";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"565"
"2023-11-21T10:01:01.144-08:00";"2023-11-21T10:03:19.211-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"25";"5";"Partially spawned";"Greater than 24 hours";"Male";"Adult";"Beach";"47.712011 -122.379896 3.6624412536621094 3.5355339059327373";"47.712011";"-122.379896";"3.6624412536621094";"3.5355339059327373";"BMc";"289494756";"8e8ef2cf-777e-4e97-acc3-a76cc9857d9f";"2023-11-21T18:03:19";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"566"
"2023-11-21T09:54:42.194-08:00";"2023-11-21T10:02:44.479-08:00";"2023-11-21";"400";"Piper's Creek";"Live";"4";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.711664 -122.378548 8.648136825239419 67.84574922957283";"47.711664";"-122.378548";"8.648136825239419";"67.84574922957283";"ELC";"289494779";"f7002950-83cc-4c5a-87b2-0abade54b740";"2023-11-21T18:03:25";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"567"
"2023-11-21T10:02:44.497-08:00";"2023-11-21T10:03:34.396-08:00";"2023-11-21";"420";"Piper's Creek";"Live";"2";"Chum";"";"";"";"";"";"";"";"";"Unknown";"Adult";"";"47.711664 -122.378548 8.648136825239419 67.84574922957283";"47.711664";"-122.378548";"8.648136825239419";"67.84574922957283";"ELC";"289494817";"094eb76b-0ed3-45d5-be33-a41252e5f75d";"2023-11-21T18:03:36";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"568"
"2023-11-21T10:03:05.629-08:00";"2023-11-21T23:07:24.987-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"Predation";"";"23";"4.5";"Unspawned";"Greater than 24 hours";"Male";"Adult";"Eds 21NOV2023 SLF changed stream from venema based on location and distance";"47.711717 -122.379616 18.799999237060547 6.744999885559082";"47.711717";"-122.379616";"18.799999237060547";"6.744999885559082";"Eds";"289495103";"b8c6b8b8-fef4-402e-b98a-d885ddc8ccfb";"2023-11-21T18:04:48";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"569"
"2023-11-21T10:02:56.879-08:00";"2023-11-21T10:05:13.032-08:00";"2023-11-21";"0";"Piper's Creek";"Dead";"";"Chum";"";"In creek";"No damage";"";"21";"4.5";"Unspawned";"1-12 hours";"Male";"Adult";"";"47.71181 -122.38004 9.407636165618896 48.57766190719749";"47.71181";"-122.38004";"9.407636165618896";"48.57766190719749";"Kk";"289495225";"f2ae000c-128e-413f-8ee6-00a3bc4b9b6b";"2023-11-21T18:05:14";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"570"
"2023-11-21T10:02:46.808-08:00";"2023-11-21T10:05:29.469-08:00";"2023-11-21";"450";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"";"";"";"";"";"Ph";"289495306";"c9680a9c-ea77-4282-98e5-87ca31126746";"2023-11-21T18:05:31";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"571"
"2023-11-21T10:05:13.058-08:00";"2023-11-21T10:05:45.208-08:00";"2023-11-21";"0";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Female";"Adult";"";"47.711948 -122.379729 5.2435319451860884 15.932182261738959";"47.711948";"-122.379729";"5.2435319451860884";"15.932182261738959";"Kk";"289495374";"4a63266d-4927-45bb-8ca5-7c78f1829926";"2023-11-21T18:05:45";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"572"
"2023-11-21T10:05:29.502-08:00";"2023-11-21T10:06:04.878-08:00";"2023-11-21";"450";"Piper's Creek";"Live";"1";"Chum";"";"";"";"";"";"";"";"";"Male";"Adult";"";"";"";"";"";"";"Ph";"289495461";"7c80ba73-7ea8-42e8-b9a9-cac34e99d1a6";"2023-11-21T18:06:05";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"573"
"2023-11-21T10:06:04.905-08:00";"2023-11-21T10:06:20.469-08:00";"2023-11-21";"450";"Piper's Creek";"Redd";"";"";"Active";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Ph";"289495514";"b9a0c756-f0b3-41e5-9493-cac79153a7a9";"2023-11-21T18:06:22";"";"";"submitted_via_web";"";"v4oRq8zyrmhK38LaXY7xkv";"";"574"
